id,created_at,text,public_metrics_retweet_count,public_metrics_reply_count,public_metrics_like_count,public_metrics_quote_count,public_metrics_bookmark_count,public_metrics_impression_count,entities_mentions,entities_urls,entities_annotations,entities_hashtags
1850419173194944812,2024-10-27T06:08:04.000Z,"DUBAI get ready for DA-BANGG THE TOUR - RELOADED on 7th December 2024

#SonakshiSinha @Asli_Jacqueline @DishPatani @tamannaahspeaks @PDdancing @ManishPaul03 @WhoSunilGrover @GillAastha @patel_jordy 
@theJAEvents @SohailKhan #AdilJagmagia  #SohailKhanEntertainment

🎟 Tickets are https://t.co/H4saVX4gDp",1909,1159,11393,77,79,571945,"[{'start': 86, 'end': 102, 'username': 'Asli_Jacqueline', 'id': '79708561'}, {'start': 103, 'end': 114, 'username': 'DishPatani', 'id': '507662284'}, {'start': 115, 'end': 131, 'username': 'tamannaahspeaks', 'id': '2226496302'}, {'start': 132, 'end': 142, 'username': 'PDdancing', 'id': '700568101'}, {'start': 143, 'end': 156, 'username': 'ManishPaul03', 'id': '631926517'}, {'start': 157, 'end': 172, 'username': 'WhoSunilGrover', 'id': '157903916'}, {'start': 173, 'end': 184, 'username': 'GillAastha', 'id': '2316802614'}, {'start': 185, 'end': 197, 'username': 'patel_jordy', 'id': '2611491847'}, {'start': 199, 'end': 211, 'username': 'theJAEvents', 'id': '847333475904495616'}, {'start': 212, 'end': 223, 'username': 'SohailKhan', 'id': '758973302811402240'}]","[{'start': 279, 'end': 302, 'url': 'https://t.co/H4saVX4gDp', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1850419173194944812/photo/1', 'display_url': 'pic.x.com/H4saVX4gDp', 'media_key': '3_1850415090119622656'}]","[{'start': 0, 'end': 4, 'probability': 0.6338, 'type': 'Place', 'normalized_text': 'DUBAI'}, {'start': 20, 'end': 27, 'probability': 0.7183, 'type': 'Other', 'normalized_text': 'DA-BANGG'}, {'start': 72, 'end': 84, 'probability': 0.5622, 'type': 'Person', 'normalized_text': 'SonakshiSinha'}, {'start': 225, 'end': 236, 'probability': 0.7625, 'type': 'Person', 'normalized_text': 'AdilJagmagia'}, {'start': 240, 'end': 262, 'probability': 0.9283, 'type': 'Person', 'normalized_text': 'SohailKhanEntertainment'}]","[{'start': 71, 'end': 85, 'tag': 'SonakshiSinha'}, {'start': 224, 'end': 237, 'tag': 'AdilJagmagia'}, {'start': 239, 'end': 263, 'tag': 'SohailKhanEntertainment'}]"
1872954644311482518,2024-12-28T10:35:59.000Z,"Thank u all for your birthday wishes.. much appreciated. Hope you like the teaser of Sikandar….
#SikandarTeaser 

https://t.co/3odhAvSVgR 

#SajidNadiadwala’s #Sikandar
Directed by @ARMurugadoss

@iamRashmika @DOP_Tirru
@NGEMovies @WardaNadiadwala
#SikandarEid2025 https://t.co/5f2pQBngYE",6654,3479,39316,700,263,1201607,"[{'start': 181, 'end': 194, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 196, 'end': 208, 'username': 'iamRashmika', 'id': '722067485613277186'}, {'start': 209, 'end': 219, 'username': 'DOP_Tirru', 'id': '705313987815034881'}, {'start': 220, 'end': 230, 'username': 'NGEMovies', 'id': '763292478'}, {'start': 231, 'end': 247, 'username': 'WardaNadiadwala', 'id': '79424503'}]","[{'start': 114, 'end': 137, 'url': 'https://t.co/3odhAvSVgR', 'expanded_url': 'https://bit.ly/SIKANDARTeaser', 'display_url': 'bit.ly/SIKANDARTeaser', 'images': [{'url': 'https://pbs.twimg.com/news_img/1995577146056835072/wdJwNQr6?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1995577146056835072/wdJwNQr6?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'SIKANDAR: Official Teaser | Salman Khan | Sajid Nadiadwala | A.R. Murugadoss | EID 2025', 'description': 'Ab intezaar hua khatam. Here’s presenting a glimpse of the world of Sikandar 🔥 Salman Khan In and As Sikandar Produced by Sajid Nadiadwala Directed by A.R. ...', 'unwound_url': 'https://www.youtube.com/watch?v=l2AMaPCsJIQ&feature=youtu.be'}, {'start': 265, 'end': 288, 'url': 'https://t.co/5f2pQBngYE', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1872954644311482518/photo/1', 'display_url': 'pic.x.com/5f2pQBngYE', 'media_key': '3_1872950562251259905'}]","[{'start': 85, 'end': 92, 'probability': 0.5445, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 97, 'end': 110, 'probability': 0.4415, 'type': 'Other', 'normalized_text': 'SikandarTeaser'}, {'start': 141, 'end': 155, 'probability': 0.5629, 'type': 'Person', 'normalized_text': 'SajidNadiadwala'}, {'start': 160, 'end': 167, 'probability': 0.4854, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 249, 'end': 263, 'probability': 0.5595, 'type': 'Other', 'normalized_text': 'SikandarEid2025'}]","[{'start': 96, 'end': 111, 'tag': 'SikandarTeaser'}, {'start': 140, 'end': 156, 'tag': 'SajidNadiadwala'}, {'start': 159, 'end': 168, 'tag': 'Sikandar'}, {'start': 248, 'end': 264, 'tag': 'SikandarEid2025'}]"
1826569448477618403,2024-08-22T10:37:47.000Z,"Angry Young Men Roundtable
Watch Now!

https://t.co/NePMUye75i

@PrimeVideoIN @luvsalimkhan @javedakhtarjadu @aliceinandheri #SalmaKhan @FarOutAkhtar @ritesh_sid #ZoyaAkhtar @Kagtireema #AlviraKhanAgnihotri @khanarpita @arbaazSkhan @SohailKhan #KalpanaKutty #GauravGill @J10kassim https://t.co/UdISZ5KMTy",1536,1111,7820,39,120,331090,"[{'start': 64, 'end': 77, 'username': 'PrimeVideoIN', 'id': '758172291754823680'}, {'start': 78, 'end': 91, 'username': 'luvsalimkhan', 'id': '714772683884376065'}, {'start': 92, 'end': 108, 'username': 'Javedakhtarjadu', 'id': '122995784'}, {'start': 109, 'end': 124, 'username': 'aliceinandheri', 'id': '61432985'}, {'start': 136, 'end': 149, 'username': 'FarOutAkhtar', 'id': '97865628'}, {'start': 150, 'end': 161, 'username': 'ritesh_sid', 'id': '389974129'}, {'start': 174, 'end': 185, 'username': 'kagtireema', 'id': '816954661'}, {'start': 207, 'end': 218, 'username': 'khanarpita', 'id': '132859239'}, {'start': 219, 'end': 231, 'username': 'arbaazSkhan', 'id': '123774113'}, {'start': 232, 'end': 243, 'username': 'SohailKhan', 'id': '758973302811402240'}, {'start': 270, 'end': 280, 'username': 'J10Kassim', 'id': '780368281349660672'}]","[{'start': 39, 'end': 62, 'url': 'https://t.co/NePMUye75i', 'expanded_url': 'https://www.youtube.com/watch?v=xdl9O9oZ8Vs', 'display_url': 'youtube.com/watch?v=xdl9O9…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1986093452451561472/Mw2AUhfR?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1986093452451561472/Mw2AUhfR?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Icons In Conversation ft. Salim-Javed, Salman, Farhan, Zoya, Namrata and Farah | Angry Young Men', 'description': 'A star-studded discussion featuring Salman Khan, Farhan Akhtar, Zoya Akhtar, Namrata Rao and the legendary Salim-Javed. Hosted by Farah Khan, this is one for...', 'unwound_url': 'https://www.youtube.com/watch?v=xdl9O9oZ8Vs'}, {'start': 281, 'end': 304, 'url': 'https://t.co/UdISZ5KMTy', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1826569448477618403/video/1', 'display_url': 'pic.x.com/UdISZ5KMTy', 'media_key': '13_1826569339455070208'}]","[{'start': 126, 'end': 134, 'probability': 0.9272, 'type': 'Person', 'normalized_text': 'SalmaKhan'}, {'start': 163, 'end': 172, 'probability': 0.7237, 'type': 'Person', 'normalized_text': 'ZoyaAkhtar'}, {'start': 187, 'end': 205, 'probability': 0.948, 'type': 'Person', 'normalized_text': 'AlviraKhanAgnihotri'}, {'start': 245, 'end': 256, 'probability': 0.5526, 'type': 'Other', 'normalized_text': 'KalpanaKutty'}, {'start': 259, 'end': 268, 'probability': 0.673, 'type': 'Person', 'normalized_text': 'GauravGill'}]","[{'start': 125, 'end': 135, 'tag': 'SalmaKhan'}, {'start': 162, 'end': 173, 'tag': 'ZoyaAkhtar'}, {'start': 186, 'end': 206, 'tag': 'AlviraKhanAgnihotri'}, {'start': 244, 'end': 257, 'tag': 'KalpanaKutty'}, {'start': 258, 'end': 269, 'tag': 'GauravGill'}]"
1898998298586865752,2025-03-10T07:24:10.000Z,"#BamBamBhole Song Out Tomorrow at 1:11 PM!  
 
#SajidNadiadwala’s #Sikandar  
Directed by @ARMurugadoss 

@iamRashmika 

@DOP_Tirru  

@ipritamofficial @immasterdinesh  
@SameerAnjaan @singer_shaan @DevNegiLive #AntaraMitra  

@NGEMovies @SKFilmsOfficial @ZeeMusicCompany https://t.co/r86Z4Haw3x",2250,749,10533,226,147,443149,"[{'start': 90, 'end': 103, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 106, 'end': 118, 'username': 'iamRashmika', 'id': '722067485613277186'}, {'start': 121, 'end': 131, 'username': 'DOP_Tirru', 'id': '705313987815034881'}, {'start': 135, 'end': 151, 'username': 'ipritamofficial', 'id': '2847250015'}, {'start': 152, 'end': 167, 'username': 'immasterdinesh', 'id': '3177709974'}, {'start': 170, 'end': 183, 'username': 'SameerAnjaan', 'id': '458488568'}, {'start': 184, 'end': 197, 'username': 'singer_shaan', 'id': '114785416'}, {'start': 198, 'end': 210, 'username': 'DevNegiLive', 'id': '746721297736970241'}, {'start': 227, 'end': 237, 'username': 'NGEMovies', 'id': '763292478'}, {'start': 238, 'end': 254, 'username': 'SKFilmsOfficial', 'id': '3226892442'}, {'start': 255, 'end': 271, 'username': 'ZeeMusicCompany', 'id': '2381606574'}]","[{'start': 272, 'end': 295, 'url': 'https://t.co/r86Z4Haw3x', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1898998298586865752/video/1', 'display_url': 'pic.x.com/r86Z4Haw3x', 'media_key': '13_1898998202998923264'}]","[{'start': 1, 'end': 11, 'probability': 0.7481, 'type': 'Other', 'normalized_text': 'BamBamBhole'}, {'start': 48, 'end': 62, 'probability': 0.6586, 'type': 'Person', 'normalized_text': 'SajidNadiadwala'}, {'start': 67, 'end': 74, 'probability': 0.4975, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 212, 'end': 222, 'probability': 0.5949, 'type': 'Other', 'normalized_text': 'AntaraMitra'}]","[{'start': 0, 'end': 12, 'tag': 'BamBamBhole'}, {'start': 47, 'end': 63, 'tag': 'SajidNadiadwala'}, {'start': 66, 'end': 75, 'tag': 'Sikandar'}, {'start': 211, 'end': 223, 'tag': 'AntaraMitra'}]"
1908074745855410422,2025-04-04T08:30:44.000Z,Manoj Kumar Ji… a true legend. Thank you for the unforgettable films and memories…,2308,1202,23755,61,119,852105,,,"[{'start': 0, 'end': 13, 'probability': 0.9032, 'type': 'Person', 'normalized_text': 'Manoj Kumar Ji'}]",
1829119650656919798,2024-08-29T11:31:22.000Z,"Song Out Now... #YouAreMine

https://t.co/0Qkk9LOcBp

@ayaanagnihotri @VishalMMishra @sanjeevcomposer @HaiderKhanMe #SaajanSingh @SKF_Music https://t.co/NQTFER4kxK",1963,2353,12939,734,232,765241,"[{'start': 54, 'end': 69, 'username': 'ayaanagnihotri', 'id': '1801256557721632768'}, {'start': 70, 'end': 84, 'username': 'VishalMMishra', 'id': '324799522'}, {'start': 85, 'end': 101, 'username': 'sanjeevcomposer', 'id': '924349359616966657'}, {'start': 102, 'end': 115, 'username': 'HaiderKhanMe', 'id': '249329555'}, {'start': 129, 'end': 139, 'username': 'SKF_Music', 'id': '1829088695812575232'}]","[{'start': 29, 'end': 52, 'url': 'https://t.co/0Qkk9LOcBp', 'expanded_url': 'https://bit.ly/YouAreMineSong', 'display_url': 'bit.ly/YouAreMineSong', 'images': [{'url': 'https://pbs.twimg.com/news_img/1992863650676416512/arHG7G6z?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1992863650676416512/arHG7G6z?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'You Are Mine | Salman Khan | Agni | Vishal Mishra | Haider Khan | Sanjeev Chaturvedi', 'description': ""Salman Khan presents a romantic ballad like no other that will tug on your heart. Salman's iconic style with Agni's fresh, dynamic vibe, creating a perfect m..."", 'unwound_url': 'https://www.youtube.com/watch?v=_aJYjwBfgF8&feature=youtu.be'}, {'start': 140, 'end': 163, 'url': 'https://t.co/NQTFER4kxK', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1829119650656919798/video/1', 'display_url': 'pic.x.com/NQTFER4kxK', 'media_key': '13_1829119507509497857'}]","[{'start': 17, 'end': 26, 'probability': 0.6922, 'type': 'Other', 'normalized_text': 'YouAreMine'}, {'start': 117, 'end': 127, 'probability': 0.9628, 'type': 'Person', 'normalized_text': 'SaajanSingh'}]","[{'start': 16, 'end': 27, 'tag': 'YouAreMine'}, {'start': 116, 'end': 128, 'tag': 'SaajanSingh'}]"
1973985008294768653,2025-10-03T05:34:35.000Z,"Dil se… Rooted in Love. In-stores and online. 
#beinghumanclothing #aw25 #lovecareshare #consciousfashion https://t.co/caC8L5SyFJ",1145,1270,7613,49,87,287127,,"[{'start': 106, 'end': 129, 'url': 'https://t.co/caC8L5SyFJ', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1973985008294768653/video/1', 'display_url': 'pic.x.com/caC8L5SyFJ', 'media_key': '13_1973984875519541248'}]","[{'start': 0, 'end': 5, 'probability': 0.6262, 'type': 'Other', 'normalized_text': 'Dil se'}, {'start': 68, 'end': 71, 'probability': 0.4913, 'type': 'Other', 'normalized_text': 'aw25'}]","[{'start': 47, 'end': 66, 'tag': 'beinghumanclothing'}, {'start': 67, 'end': 72, 'tag': 'aw25'}, {'start': 73, 'end': 87, 'tag': 'lovecareshare'}, {'start': 88, 'end': 105, 'tag': 'consciousfashion'}]"
1996490388417519901,2025-12-04T08:02:56.000Z,@bebeinghuman https://t.co/KlGSut350U,1650,932,16242,74,124,252205,"[{'start': 0, 'end': 13, 'username': 'bebeinghuman', 'id': '1564314866'}]","[{'start': 14, 'end': 37, 'url': 'https://t.co/KlGSut350U', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1996490388417519901/photo/1', 'display_url': 'pic.x.com/KlGSut350U', 'media_key': '3_1996490380955762688'}]",,
1966954134726471786,2025-09-13T19:56:24.000Z,"Never have I seen a 15 year old turn his pain into something so beautiful .. 
God bless you #JonasConner
Listening on repeat 
Father in a bible 
Peace with pain 
Oh Appalachia 

Aisey bacchon ko Na support kiya toh phir kya kiya 
Bhaiyon aur behno ye English mein hai ..  
yahan https://t.co/L0tIdQBZfJ",1690,1411,14351,65,682,1256633,,"[{'start': 279, 'end': 302, 'url': 'https://t.co/L0tIdQBZfJ', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1966954134726471786/photo/1', 'display_url': 'pic.x.com/L0tIdQBZfJ', 'media_key': '3_1966953987271491584'}]","[{'start': 93, 'end': 103, 'probability': 0.8932, 'type': 'Person', 'normalized_text': 'JonasConner'}]","[{'start': 92, 'end': 104, 'tag': 'JonasConner'}]"
1880530334779077107,2025-01-18T08:19:05.000Z,"Gear up for something super, something heroic! 🛡️ @Marvel_India ... stay tuned with @bebeinghuman for an exciting journey ahead. 💥

#JustBeingHuman #Marvel #ComingSoon #BeingHumanClothing https://t.co/CWVDnoa6OB",2521,1340,15956,133,153,723262,"[{'start': 50, 'end': 63, 'username': 'Marvel_India', 'id': '1309654110'}, {'start': 84, 'end': 97, 'username': 'bebeinghuman', 'id': '1564314866'}]","[{'start': 188, 'end': 211, 'url': 'https://t.co/CWVDnoa6OB', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1880530334779077107/photo/1', 'display_url': 'pic.x.com/CWVDnoa6OB', 'media_key': '3_1880530197684056066'}]","[{'start': 149, 'end': 154, 'probability': 0.8421, 'type': 'Other', 'normalized_text': 'Marvel'}, {'start': 169, 'end': 186, 'probability': 0.5054, 'type': 'Other', 'normalized_text': 'BeingHumanClothing'}]","[{'start': 132, 'end': 147, 'tag': 'JustBeingHuman'}, {'start': 148, 'end': 155, 'tag': 'Marvel'}, {'start': 156, 'end': 167, 'tag': 'ComingSoon'}, {'start': 168, 'end': 187, 'tag': 'BeingHumanClothing'}]"
1950914465047683528,2025-07-31T13:40:29.000Z,"Laut aaya hoon main leke Bigg Boss ka naya season!
Aur iss baar chalegi - Gharwalon Ki Sarkaar👑

Dekhiye #BiggBoss19, 24 August se, sirf @JioHotstar aur @ColorsTV par. https://t.co/Q8quLbtEvX",2108,1547,13481,177,201,647985,"[{'start': 137, 'end': 148, 'username': 'JioHotstar', 'id': '2817066926'}, {'start': 153, 'end': 162, 'username': 'ColorsTV', 'id': '18238260'}]","[{'start': 168, 'end': 191, 'url': 'https://t.co/Q8quLbtEvX', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1950914465047683528/video/1', 'display_url': 'pic.x.com/Q8quLbtEvX', 'media_key': '13_1950914370029883392'}]",,"[{'start': 105, 'end': 116, 'tag': 'BiggBoss19'}]"
1891790632374485100,2025-02-18T10:03:29.000Z,"Sikandar On Eid

#SajidNadiadwala’s #Sikandar 
Directed by @ARMurugadoss
 
@iamRashmika 
@DOP_Tirru @ipritamofficial @Music_Santhosh 
@NGEMovies @WardaNadiadwala 
@ZeeMusicCompany @PenMovies 
#SikandarEid2025 https://t.co/N3Wxh6EkOH",4553,1813,25934,575,284,880258,"[{'start': 59, 'end': 72, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 75, 'end': 87, 'username': 'iamRashmika', 'id': '722067485613277186'}, {'start': 89, 'end': 99, 'username': 'DOP_Tirru', 'id': '705313987815034881'}, {'start': 100, 'end': 116, 'username': 'ipritamofficial', 'id': '2847250015'}, {'start': 117, 'end': 132, 'username': 'Music_Santhosh', 'id': '101270748'}, {'start': 134, 'end': 144, 'username': 'NGEMovies', 'id': '763292478'}, {'start': 145, 'end': 161, 'username': 'WardaNadiadwala', 'id': '79424503'}, {'start': 163, 'end': 179, 'username': 'ZeeMusicCompany', 'id': '2381606574'}, {'start': 180, 'end': 190, 'username': 'PenMovies', 'id': '368864562'}]","[{'start': 209, 'end': 232, 'url': 'https://t.co/N3Wxh6EkOH', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1891790632374485100/video/1', 'display_url': 'pic.x.com/N3Wxh6EkOH', 'media_key': '7_1891788290833137664'}]","[{'start': 0, 'end': 7, 'probability': 0.6907, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 18, 'end': 32, 'probability': 0.7837, 'type': 'Other', 'normalized_text': 'SajidNadiadwala'}, {'start': 37, 'end': 44, 'probability': 0.5674, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 193, 'end': 207, 'probability': 0.6733, 'type': 'Other', 'normalized_text': 'SikandarEid2025'}]","[{'start': 17, 'end': 33, 'tag': 'SajidNadiadwala'}, {'start': 36, 'end': 45, 'tag': 'Sikandar'}, {'start': 192, 'end': 208, 'tag': 'SikandarEid2025'}]"
1926304776121196839,2025-05-24T15:50:22.000Z,"Miss you my dear brother Mukul 
Rest In Peace https://t.co/iNsKpPYqxC",3106,1091,50312,73,391,1697227,,"[{'start': 46, 'end': 69, 'url': 'https://t.co/iNsKpPYqxC', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1926304776121196839/photo/1', 'display_url': 'pic.x.com/iNsKpPYqxC', 'media_key': '3_1926304768940560384'}]","[{'start': 25, 'end': 29, 'probability': 0.5261, 'type': 'Person', 'normalized_text': 'Mukul'}]",
1899709818413412447,2025-03-12T06:31:30.000Z,"🔥🏁Proud to be the face of the @ISRL_official (ISRL). The next big thing in Indian motorsports! From high-octane racing to music, entertainment, and freestyle mx shows — the adrenaline rush is real!
Stay tuned as Ab India Karega #FlirtwithDirt

#ISRL #Indiansupercrossleague https://t.co/DI6rFbu7kI",1407,894,6733,37,66,158862,"[{'start': 30, 'end': 44, 'username': 'ISRL_official', 'id': '1576914833500667904'}]","[{'start': 274, 'end': 297, 'url': 'https://t.co/DI6rFbu7kI', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1899709818413412447/video/1', 'display_url': 'pic.x.com/DI6rFbu7kI', 'media_key': '7_1899708865652113408'}]","[{'start': 46, 'end': 49, 'probability': 0.4838, 'type': 'Organization', 'normalized_text': 'ISRL'}, {'start': 212, 'end': 226, 'probability': 0.6722, 'type': 'Other', 'normalized_text': 'Ab India Karega'}, {'start': 229, 'end': 241, 'probability': 0.6066, 'type': 'Other', 'normalized_text': 'FlirtwithDirt'}, {'start': 245, 'end': 248, 'probability': 0.4089, 'type': 'Organization', 'normalized_text': 'ISRL'}, {'start': 251, 'end': 272, 'probability': 0.5805, 'type': 'Other', 'normalized_text': 'Indiansupercrossleague'}]","[{'start': 228, 'end': 242, 'tag': 'FlirtwithDirt'}, {'start': 244, 'end': 249, 'tag': 'ISRL'}, {'start': 250, 'end': 273, 'tag': 'Indiansupercrossleague'}]"
1916919651478499760,2025-04-28T18:17:14.000Z,"Eello ji sanam hum aa gaye………….
Ab itna bhi gussa karo nahin jaani https://t.co/QCo2OJUAGs",4216,4054,44087,489,547,2492312,,"[{'start': 67, 'end': 90, 'url': 'https://t.co/QCo2OJUAGs', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1916919651478499760/photo/1', 'display_url': 'pic.x.com/QCo2OJUAGs', 'media_key': '3_1916919617861124096'}, {'start': 67, 'end': 90, 'url': 'https://t.co/QCo2OJUAGs', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1916919651478499760/photo/1', 'display_url': 'pic.x.com/QCo2OJUAGs', 'media_key': '3_1916919617907236864'}, {'start': 67, 'end': 90, 'url': 'https://t.co/QCo2OJUAGs', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1916919651478499760/photo/1', 'display_url': 'pic.x.com/QCo2OJUAGs', 'media_key': '3_1916919617886302208'}]",,
1968231709075443796,2025-09-17T08:33:02.000Z,Wishing our Hon Prime Minister Narendrabhai Modi a very happy birthday …. @narendramodi,2791,1629,40059,253,290,1546476,"[{'start': 74, 'end': 87, 'username': 'narendramodi', 'id': '18839785'}]",,"[{'start': 31, 'end': 47, 'probability': 0.8761, 'type': 'Person', 'normalized_text': 'Narendrabhai Modi'}]",
1890359006360731987,2025-02-14T11:14:42.000Z,Agnihotrians sharmanians n khanenians wish u all a happy familitines day https://t.co/3RuW7lSuE4,3005,1440,29127,249,406,784226,,"[{'start': 73, 'end': 96, 'url': 'https://t.co/3RuW7lSuE4', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1890359006360731987/photo/1', 'display_url': 'pic.x.com/3RuW7lSuE4', 'media_key': '3_1890358990715936768'}]",,
1979427547592167857,2025-10-18T06:01:17.000Z,"12 years ago Being Human Clothing started with a simple thought,to do something good,to give back and to spread smiles.
Today, it’s more than a brand… it’s a family that keeps growing bigger. 
Thank you to everyone who’s been part of this journey. 💛 Thank you for Being Human. https://t.co/zPvVBJp1Et",800,1034,4107,33,92,210849,,"[{'start': 277, 'end': 300, 'url': 'https://t.co/zPvVBJp1Et', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1979427547592167857/video/1', 'display_url': 'pic.x.com/zPvVBJp1Et', 'media_key': '13_1979427399902076930'}, {'start': 277, 'end': 300, 'url': 'https://t.co/zPvVBJp1Et', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1979427547592167857/video/1', 'display_url': 'pic.x.com/zPvVBJp1Et', 'media_key': '3_1979427399839137792'}, {'start': 277, 'end': 300, 'url': 'https://t.co/zPvVBJp1Et', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1979427547592167857/video/1', 'display_url': 'pic.x.com/zPvVBJp1Et', 'media_key': '3_1979427399839162369'}]","[{'start': 13, 'end': 32, 'probability': 0.6359, 'type': 'Other', 'normalized_text': 'Being Human Clothing'}]",
1905173776121147694,2025-03-27T08:23:19.000Z,"Full Video Out Now! #SikandarMeetsGhajini 

https://t.co/aNe2jmVm8T 

 #AamirKhan 

#SajidNadiadwala’s #Sikandar  
Directed by @ARMurugadoss 

@NGEMovies @SKFilmsOfficial @ZeeMusicCompany @PenMovies 
@WardaNadiadwala 

#SikandarEid2025

Sikandar In Cinemas from 30th March https://t.co/TLgFx5OUsI",1833,544,10008,99,164,543419,"[{'start': 127, 'end': 140, 'username': 'ARMurugadoss', 'id': '178218286'}, {'start': 143, 'end': 153, 'username': 'NGEMovies', 'id': '763292478'}, {'start': 154, 'end': 170, 'username': 'SKFilmsOfficial', 'id': '3226892442'}, {'start': 171, 'end': 187, 'username': 'ZeeMusicCompany', 'id': '2381606574'}, {'start': 188, 'end': 198, 'username': 'PenMovies', 'id': '368864562'}, {'start': 200, 'end': 216, 'username': 'WardaNadiadwala', 'id': '79424503'}]","[{'start': 44, 'end': 67, 'url': 'https://t.co/aNe2jmVm8T', 'expanded_url': 'https://www.youtube.com/watch?v=X1Uci0haU9s', 'display_url': 'youtube.com/watch?v=X1Uci0…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1986509722158309377/s9QlPEVI?format=jpg&name=orig', 'width': 1280, 'height': 720}, {'url': 'https://pbs.twimg.com/news_img/1986509722158309377/s9QlPEVI?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Sikandar Meets Ghajini | Salman Khan, Aamir Khan, A.R. Murugadoss | Sikandar | 30th March', 'description': '#SalmanKhan #AamirKhan Sajid Nadiadwala’s #Sikandar Directed by A.R. MurugadossAgency: Kibbootz FilmsDirector: Saif AkhtarDOP: Shailesh NaikCamera Operators:...', 'unwound_url': 'https://www.youtube.com/watch?v=X1Uci0haU9s'}, {'start': 273, 'end': 296, 'url': 'https://t.co/TLgFx5OUsI', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1905173776121147694/video/1', 'display_url': 'pic.x.com/TLgFx5OUsI', 'media_key': '7_1905173648736206848'}]","[{'start': 21, 'end': 40, 'probability': 0.5017, 'type': 'Person', 'normalized_text': 'SikandarMeetsGhajini'}, {'start': 72, 'end': 80, 'probability': 0.8923, 'type': 'Person', 'normalized_text': 'AamirKhan'}, {'start': 85, 'end': 99, 'probability': 0.6562, 'type': 'Person', 'normalized_text': 'SajidNadiadwala'}, {'start': 104, 'end': 111, 'probability': 0.4696, 'type': 'Other', 'normalized_text': 'Sikandar'}, {'start': 220, 'end': 234, 'probability': 0.4764, 'type': 'Other', 'normalized_text': 'SikandarEid2025'}, {'start': 237, 'end': 244, 'probability': 0.5586, 'type': 'Other', 'normalized_text': 'Sikandar'}]","[{'start': 20, 'end': 41, 'tag': 'SikandarMeetsGhajini'}, {'start': 71, 'end': 81, 'tag': 'AamirKhan'}, {'start': 84, 'end': 100, 'tag': 'SajidNadiadwala'}, {'start': 103, 'end': 112, 'tag': 'Sikandar'}, {'start': 219, 'end': 235, 'tag': 'SikandarEid2025'}]"
1976605942612685054,2025-10-10T11:09:14.000Z,Rest in peace praa . Vil miss paaji https://t.co/j3GXhCD4wQ,1949,1076,25066,45,269,735761,,"[{'start': 36, 'end': 59, 'url': 'https://t.co/j3GXhCD4wQ', 'expanded_url': 'https://x.com/BeingSalmanKhan/status/1976605942612685054/photo/1', 'display_url': 'pic.x.com/j3GXhCD4wQ', 'media_key': '3_1976605904557535232'}]",,
