"Page ID","Page name","Data comment",Date,"Estimated earnings (USD)","Estimated earnings by Video (USD)","Estimated Stars earnings (USD)","Monetisable 1-minute video views","Monetisable view RPM","Ad CPM (USD)","Unique user engagements","Overall negative feedback","Overall negative feedback: Hide all","Overall negative feedback: Hide","Overall negative feedback: Report as spam","Overall negative feedback: Unlike Page","Overall negative feedback: Click X button","Unique negative feedback from users"
1619647795010416,Shreelaxmistonedepot,,08/24/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,08/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,08/26/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,08/27/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,08/28/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,08/29/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,08/30/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,08/31/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/01/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/02/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/04/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/05/2025,0,0,0,0,0,0,12,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/06/2025,0,0,0,0,0,0,18,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/07/2025,0,0,0,0,0,0,12,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/08/2025,0,0,0,0,0,0,17,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/09/2025,0,0,0,0,0,0,25,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/10/2025,0,0,0,0,0,0,26,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/11/2025,0,0,0,0,0,0,32,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/12/2025,0,0,0,0,0,0,37,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/13/2025,0,0,0,0,0,0,26,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/14/2025,0,0,0,0,0,0,40,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/15/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/16/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/17/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/18/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/19/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/20/2025,0,0,0,0,0,0,101,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/21/2025,0,0,0,0,0,0,45,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/22/2025,0,0,0,0,0,0,26,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/23/2025,0,0,0,0,0,0,31,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/24/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/26/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/27/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/28/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/29/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,09/30/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/01/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/02/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/05/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/07/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/08/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/09/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/10/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/11/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/13/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/14/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/15/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/16/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/17/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/18/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/19/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/20/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/21/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/22/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/23/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/24/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/25/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/26/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/27/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/28/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/29/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/30/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,10/31/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/01/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/02/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/04/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/05/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/06/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/07/2025,0,0,0,0,0,0,9,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/08/2025,0,0,0,0,0,0,25,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/09/2025,0,0,0,0,0,0,34,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/10/2025,0,0,0,0,0,0,17,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/11/2025,0,0,0,0,0,0,18,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/12/2025,0,0,0,0,0,0,57,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/13/2025,0,0,0,0,0,0,37,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/14/2025,0,0,0,0,0,0,6,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/15/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/16/2025,0,0,0,0,0,0,21,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/17/2025,0,0,0,0,0,0,21,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/18/2025,0,0,0,0,0,0,13,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/19/2025,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/20/2025,0,0,0,0,0,0,9,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/21/2025,0,0,0,0,0,0,13,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/22/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/23/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/24/2025,0,0,0,0,0,0,43,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/25/2025,0,0,0,0,0,0,19,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/26/2025,0,0,0,0,0,0,15,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/27/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/28/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/29/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,11/30/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/01/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/02/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/05/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/07/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/08/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/09/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/10/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/11/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/12/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/13/2025,0,0,0,0,0,0,4,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/14/2025,0,0,0,0,0,0,5,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/15/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/16/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/17/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/18/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/19/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/20/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/21/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/22/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/23/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/24/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/26/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/27/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/28/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/29/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/30/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,12/31/2025,0,0,0,0,0,0,2,0,0,0,0,0,0,0
1619647795010416,Shreelaxmistonedepot,,01/01/2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0
